[ID],[TableID],[ExplicitName],[InferredName],[ExplicitDataType],[InferredDataType],[DataCategory],[Description],[IsHidden],[State],[IsUnique],[IsKey],[IsNullable],[Alignment],[TableDetailPosition],[IsDefaultLabel],[IsDefaultImage],[SummarizeBy],[ColumnStorageID],[Type],[SourceColumn],[ColumnOriginID],[Expression],[FormatString],[IsAvailableInMDX],[SortByColumnID],[AttributeHierarchyID],[ModifiedTime],[StructureModifiedTime],[RefreshedTime],[SystemFlags],[KeepUniqueRows],[DisplayOrdinal],[ErrorMessage],[SourceProviderType],[DisplayFolder],[EncodingHint],[RelatedColumnDetailsID],[AlternateOfID],[LineageTag],[SourceLineageTag]
1052,58,btlr_gross_rev_amt,,8,19,,,False,1,False,False,True,1,-1,False,False,1,26243,1,btlr_gross_rev_amt,,,,True,,6296,2026-02-26 06:36:26,2025-12-02 10:00:02,1699-12-31 00:00:00,0,False,0,,,,0,,,63b78d8c-efda-4024-8125-3daadcc1cfa9,
1053,58,btlr_net_sls_rev_amt,,8,19,,,False,1,False,False,True,1,-1,False,False,1,26669,1,btlr_net_sls_rev_amt,,,,True,,6297,2026-02-26 06:36:26,2025-12-02 10:00:02,1699-12-31 00:00:00,0,False,0,,,,0,,,51c0b362-81dd-4bd6-82a1-570e0e824117,
1054,58,btlr_wholesale_price,,8,19,,,False,1,False,False,True,1,-1,False,False,1,27095,1,btlr_wholesale_price,,,,True,,6298,2026-02-26 06:36:26,2025-12-02 10:00:02,1699-12-31 00:00:00,0,False,0,,,,0,,,c56c15d7-ef62-43b9-af33-73d366db3e36,
1057,58,Concat_Curr_key,,2,19,,,False,1,False,False,True,1,-1,False,False,1,28373,1,Concat_Curr_key,,,,True,,6301,2026-02-26 06:36:26,2025-12-02 10:00:02,1699-12-31 00:00:00,0,False,0,,,,0,,,dbe0b518-50c5-426d-834b-58f52c0db123,
1058,58,trx_dt,,2,19,,,False,1,False,False,True,1,-1,False,False,1,28799,1,trx_dt,,,,True,,6302,2026-02-26 06:36:26,2025-12-02 10:00:02,1699-12-31 00:00:00,0,False,0,,,,0,,,3819732a-d492-4a6c-9885-beda01ded7e4,
1059,58,src_sys_id,,2,19,,,False,1,False,False,True,1,-1,False,False,1,29225,1,src_sys_id,,,,True,,6303,2026-02-26 06:36:26,2025-12-02 10:00:02,1699-12-31 00:00:00,0,False,0,,,,0,,,f5bb0422-50fc-4ba1-a6aa-9f03e2e6e457,
68070,58,src_day_cd,,2,19,,,False,1,False,False,True,1,-1,False,False,1,68072,1,src_day_cd,,,,True,,68071,2025-12-03 13:44:19,2025-12-03 13:44:19,1699-12-31 00:00:00,0,False,0,,,,0,,,fb8318d7-8877-4386-a983-7d303a26d9d6,
62,61,RowNumber-2662979B-1795-4F74-8F37-6A1BA8059B61,,6,19,,,True,1,True,True,False,1,-1,False,False,1,9467,3,,,,,True,,63,2025-12-02 10:00:02,2025-12-02 10:00:02,1699-12-31 00:00:00,0,False,0,,,,0,,,,
1062,61,day_id,,2,19,,,False,1,False,False,True,1,-1,False,False,1,30503,1,day_id,,,,True,,6306,2026-02-26 06:36:26,2025-12-02 10:00:02,1699-12-31 00:00:00,0,False,0,,,,0,,,6b15b00a-4136-4251-a118-b08ee2a1ad41,
1063,61,ship_from_loc_id,,2,19,,,False,1,False,False,True,1,-1,False,False,1,30537,1,ship_from_loc_id,,,,True,,6307,2026-02-26 06:36:26,2025-12-02 10:00:02,1699-12-31 00:00:00,0,False,0,,,,0,,,51e74ec2-09f9-463d-910b-12e48940ce48,
1064,61,ship_to_loc_id,,2,19,,,False,1,False,False,True,1,-1,False,False,1,30571,1,ship_to_loc_id,,,,True,,6308,2026-02-26 06:36:26,2025-12-02 10:00:02,1699-12-31 00:00:00,0,False,0,,,,0,,,ec906791-b14f-4d0b-97ba-b8e7bc363fa9,
1065,61,prod_id,,2,19,,,False,1,False,False,True,1,-1,False,False,1,30605,1,prod_id,,,,True,,6309,2026-02-26 06:36:26,2025-12-02 10:00:02,1699-12-31 00:00:00,0,False,0,,,,0,,,68f3a12b-dcb4-4942-90bd-dcdc9ab7e74c,
1066,61,chnl_id,,2,19,,,False,1,False,False,True,1,-1,False,False,1,30639,1,chnl_id,,,,True,,6310,2026-02-26 06:36:26,2025-12-02 10:00:02,1699-12-31 00:00:00,0,False,0,,,,0,,,3a6c805c-2bca-4856-b104-c3290465765a,
1067,61,sls_type_id,,2,19,,,False,1,False,False,True,1,-1,False,False,1,30673,1,sls_type_id,,,,True,,6311,2026-02-26 06:36:26,2025-12-02 10:00:02,1699-12-31 00:00:00,0,False,0,,,,0,,,9c53e004-dbec-4c45-9dfb-24d2d27cb664,
1068,61,on_inv_blk_dscnt_id,,2,19,,,False,1,False,False,True,1,-1,False,False,1,30707,1,on_inv_blk_dscnt_id,,,,True,,6312,2026-02-26 06:36:26,2025-12-02 10:00:02,1699-12-31 00:00:00,0,False,0,,,,0,,,871717ab-a5f8-4d09-a963-58569b9f0218,
1069,61,curr_cd,,2,19,,,False,1,False,False,True,1,-1,False,False,1,30741,1,curr_cd,,,,True,,6313,2026-02-26 06:36:26,2025-12-02 10:00:02,1699-12-31 00:00:00,0,False,0,,,,0,,,806322c2-afba-441f-ab6c-80592dc9571b,
1070,61,entry_type_cd,,6,19,,,False,1,False,False,True,1,-1,False,False,1,30775,1,entry_type_cd,,,,True,,6314,2026-02-26 06:36:26,2025-12-02 10:00:02,1699-12-31 00:00:00,0,False,0,,,,0,,,4b971a8c-9556-4d9d-bf5e-9610f53a1d24,
1071,61,rpt_view_cd,,2,19,,,False,1,False,False,True,1,-1,False,False,1,30809,1,rpt_view_cd,,,,True,,6315,2026-02-26 06:36:26,2025-12-02 10:00:02,1699-12-31 00:00:00,0,False,0,,,,0,,,eb84eb47-d063-4bc3-8206-6683cfab0bd1,
1072,61,dscnt_amt,,8,19,,,False,1,False,False,True,1,-1,False,False,1,30843,1,dscnt_amt,,,,True,,6316,2026-02-26 06:36:26,2025-12-02 10:00:02,1699-12-31 00:00:00,0,False,0,,,,0,,,283a37dd-72cd-4ff4-91c0-358e64ebae0b,
1073,61,load_dttm,,2,19,,,False,1,False,False,True,1,-1,False,False,1,30877,1,load_dttm,,,,True,,6317,2026-02-26 06:36:26,2025-12-02 10:00:02,1699-12-31 00:00:00,0,False,0,,,,0,,,dc9068f3-0cf0-470c-88bb-50c56177e954,
1074,61,load_date,,2,19,,,False,1,False,False,True,1,-1,False,False,1,30911,1,load_date,,,,True,,6318,2026-02-26 06:36:26,2025-12-02 10:00:02,1699-12-31 00:00:00,0,False,0,,,,0,,,7c6ecb38-dbaf-40df-ac5b-3236c5d35fa2,
1075,61,Concat_Curr_key,,2,19,,,False,1,False,False,True,1,-1,False,False,1,30945,1,Concat_Curr_key,,,,True,,6319,2026-02-26 06:36:26,2025-12-02 10:00:02,1699-12-31 00:00:00,0,False,0,,,,0,,,04401855-572c-4887-9c7f-fa65be52b42f,
1076,61,trx_dt,,2,19,,,False,1,False,False,True,1,-1,False,False,1,30979,1,trx_dt,,,,True,,6320,2026-02-26 06:36:26,2025-12-02 10:00:02,1699-12-31 00:00:00,0,False,0,,,,0,,,80863732-8d42-4e62-8576-47652153b7b0,
1077,61,src_sys_id,,2,19,,,False,1,False,False,True,1,-1,False,False,1,31013,1,src_sys_id,,,,True,,6321,2026-02-26 06:36:26,2025-12-02 10:00:02,1699-12-31 00:00:00,0,False,0,,,,0,,,340f159f-4bb3-4e2c-96b9-4dd33154e7a5,
1078,61,file_id,,2,19,,,False,1,False,False,True,1,-1,False,False,1,31047,1,file_id,,,,True,,6322,2026-02-26 06:36:26,2025-12-02 10:00:02,1699-12-31 00:00:00,0,False,0,,,,0,,,e9bb7f94-5c8c-4d42-9668-4dd7b55257c8,
1079,61,dscnt_cd,,2,19,,,True,1,False,False,True,1,-1,False,False,1,31081,1,dscnt_cd,,,,True,,6323,2026-02-26 06:36:26,2025-12-02 10:00:02,1699-12-31 00:00:00,0,False,0,,,,0,,,2a9112b9-eb92-4eb4-bf30-5ad3a3fdfd47,
65,64,RowNumber-2662979B-1795-4F74-8F37-6A1BA8059B61,,6,19,,,True,1,True,True,False,1,-1,False,False,1,9501,3,,,,,True,,66,2025-12-02 10:00:02,2025-12-02 10:00:02,1699-12-31 00:00:00,0,False,0,,,,0,,,,
1080,64,day_id,,2,19,,,False,1,False,False,True,1,-1,False,False,1,31115,1,day_id,,,,True,,6324,2026-02-26 06:36:26,2025-12-02 10:00:02,1699-12-31 00:00:00,0,False,0,,,,0,,,3c3145e8-f77b-4ccb-bf21-a563a4d9e244,
1081,64,ship_from_loc_id,,2,19,,,False,1,False,False,True,1,-1,False,False,1,31149,1,ship_from_loc_id,,,,True,,6325,2026-02-26 06:36:26,2025-12-02 10:00:02,1699-12-31 00:00:00,0,False,0,,,,0,,,4e584aed-d054-4fec-ae78-4dd04e6d7e69,
1082,64,ship_to_loc_id,,2,19,,,False,1,False,False,True,1,-1,False,False,1,31183,1,ship_to_loc_id,,,,True,,6326,2026-02-26 06:36:26,2025-12-02 10:00:02,1699-12-31 00:00:00,0,False,0,,,,0,,,6dbc8c62-7e74-4099-94a9-f5d6236ec18c,
1083,64,prod_id,,2,19,,,False,1,False,False,True,1,-1,False,False,1,31217,1,prod_id,,,,True,,6327,2026-02-26 06:36:26,2025-12-02 10:00:02,1699-12-31 00:00:00,0,False,0,,,,0,,,82a6702f-cd85-4fce-bc36-0c4838da3807,
1084,64,chnl_id,,2,19,,,False,1,False,False,True,1,-1,False,False,1,31251,1,chnl_id,,,,True,,6328,2026-02-26 06:36:26,2025-12-02 10:00:02,1699-12-31 00:00:00,0,False,0,,,,0,,,50f9146f-6200-436a-8856-70ea1134da83,
1085,64,sls_type_id,,2,19,,,False,1,False,False,True,1,-1,False,False,1,31285,1,sls_type_id,,,,True,,6329,2026-02-26 06:36:26,2025-12-02 10:00:02,1699-12-31 00:00:00,0,False,0,,,,0,,,e964f001-73e3-442b-9e14-b379e551f859,
1086,64,off_inv_dscnt_id,,2,19,,,False,1,False,False,True,1,-1,False,False,1,31319,1,off_inv_dscnt_id,,,,True,,6330,2026-02-26 06:36:26,2025-12-02 10:00:02,1699-12-31 00:00:00,0,False,0,,,,0,,,75637a0d-67c3-41b2-8ee3-43016d445a05,
1087,64,curr_cd,,2,19,,,False,1,False,False,True,1,-1,False,False,1,31353,1,curr_cd,,,,True,,6331,2026-02-26 06:36:26,2025-12-02 10:00:02,1699-12-31 00:00:00,0,False,0,,,,0,,,55d14d87-d8e3-49fc-84be-964807f30ee7,
1088,64,entry_type_cd,,6,19,,,False,1,False,False,True,1,-1,False,False,1,31387,1,entry_type_cd,,,,True,,6332,2026-02-26 06:36:26,2025-12-02 10:00:02,1699-12-31 00:00:00,0,False,0,,,,0,,,2b074c0d-4b27-4d35-8da4-4adaac57de8a,
1089,64,rpt_view_cd,,2,19,,,False,1,False,False,True,1,-1,False,False,1,31421,1,rpt_view_cd,,,,True,,6333,2026-02-26 06:36:26,2025-12-02 10:00:02,1699-12-31 00:00:00,0,False,0,,,,0,,,2e501bc1-f781-4127-9ced-5b75d264d18d,
1090,64,dscnt_amt,,8,19,,,False,1,False,False,True,1,-1,False,False,1,31455,1,dscnt_amt,,,,True,,6334,2026-02-26 06:36:26,2025-12-02 10:00:02,1699-12-31 00:00:00,0,False,0,,,,0,,,59d05e60-c781-4dea-a507-4c743a2240cb,
1091,64,load_dttm,,2,19,,,False,1,False,False,True,1,-1,False,False,1,31489,1,load_dttm,,,,True,,6335,2026-02-26 06:36:26,2025-12-02 10:00:02,1699-12-31 00:00:00,0,False,0,,,,0,,,4a8fae63-2902-4b9d-b4b8-9884e8d605f9,
1092,64,load_date,,2,19,,,False,1,False,False,True,1,-1,False,False,1,31523,1,load_date,,,,True,,6336,2026-02-26 06:36:26,2025-12-02 10:00:02,1699-12-31 00:00:00,0,False,0,,,,0,,,d1465dc5-0ed6-4554-a190-4094cd47a67e,
1093,64,Concat_Curr_key,,2,19,,,False,1,False,False,True,1,-1,False,False,1,31557,1,Concat_Curr_key,,,,True,,6337,2026-02-26 06:36:26,2025-12-02 10:00:02,1699-12-31 00:00:00,0,False,0,,,,0,,,09ee16b3-bb50-42bd-99e7-69b168b0743f,
1094,64,trx_dt,,2,19,,,False,1,False,False,True,1,-1,False,False,1,31591,1,trx_dt,,,,True,,6338,2026-02-26 06:36:26,2025-12-02 10:00:02,1699-12-31 00:00:00,0,False,0,,,,0,,,53b575bb-d5df-44ab-867a-1f4c3c223224,
1095,64,src_sys_id,,2,19,,,False,1,False,False,True,1,-1,False,False,1,31625,1,src_sys_id,,,,True,,6339,2026-02-26 06:36:26,2025-12-02 10:00:02,1699-12-31 00:00:00,0,False,0,,,,0,,,60c06af9-7ecc-4fda-b2e0-e746aaac5b6e,
1096,64,file_id,,2,19,,,False,1,False,False,True,1,-1,False,False,1,31659,1,file_id,,,,True,,6340,2026-02-26 06:36:26,2025-12-02 10:00:02,1699-12-31 00:00:00,0,False,0,,,,0,,,0787779b-5bd4-454a-9e3f-f226265bb63e,
68,67,RowNumber-2662979B-1795-4F74-8F37-6A1BA8059B61,,6,19,,,True,1,True,True,False,1,-1,False,False,1,9535,3,,,,,True,,69,2025-12-02 10:00:02,2025-12-02 10:00:02,1699-12-31 00:00:00,0,False,0,,,,0,,,,
1097,67,day_id,,2,19,,,False,1,False,False,True,1,-1,False,False,1,31693,1,day_id,,,,True,,6341,2026-02-26 06:36:26,2025-12-02 10:00:02,1699-12-31 00:00:00,0,False,0,,,,0,,,b327ccbe-5ab4-4cc2-af64-bce6570346d9,
1098,67,ship_from_loc_id,,2,19,,,False,1,False,False,True,1,-1,False,False,1,31925,1,ship_from_loc_id,,,,True,,6342,2026-02-26 06:36:26,2025-12-02 10:00:02,1699-12-31 00:00:00,0,False,0,,,,0,,,20e47846-6188-40c6-8906-9c8c8cd5ba96,
1099,67,ship_to_loc_id,,2,19,,,False,1,False,False,True,1,-1,False,False,1,32157,1,ship_to_loc_id,,,,True,,6343,2026-02-26 06:36:26,2025-12-02 10:00:02,1699-12-31 00:00:00,0,False,0,,,,0,,,a37fcc82-42dc-4bb0-a7d7-613214286b33,
1100,67,prod_id,,2,19,,,False,1,False,False,True,1,-1,False,False,1,32389,1,prod_id,,,,True,,6344,2026-02-26 06:36:26,2025-12-02 10:00:02,1699-12-31 00:00:00,0,False,0,,,,0,,,d996615e-d580-42fa-a4ea-c9a2dd3511cd,
1101,67,chnl_id,,2,19,,,False,1,False,False,True,1,-1,False,False,1,32621,1,chnl_id,,,,True,,6345,2026-02-26 06:36:26,2025-12-02 10:00:02,1699-12-31 00:00:00,0,False,0,,,,0,,,7cf1af4b-1eb7-4365-8129-d5758708a62c,
1102,67,sls_type_id,,2,19,,,False,1,False,False,True,1,-1,False,False,1,32853,1,sls_type_id,,,,True,,6346,2026-02-26 06:36:26,2025-12-02 10:00:02,1699-12-31 00:00:00,0,False,0,,,,0,,,9ebc5451-501d-46ec-ae6c-041573048216,
1103,67,on_inv_std_dscnt_id,,2,19,,,False,1,False,False,True,1,-1,False,False,1,33085,1,on_inv_std_dscnt_id,,,,True,,6347,2026-02-26 06:36:26,2025-12-02 10:00:02,1699-12-31 00:00:00,0,False,0,,,,0,,,b7496a92-ee45-412a-8d10-7523a52b9744,
1105,67,curr_cd,,2,19,,,False,1,False,False,True,1,-1,False,False,1,33549,1,curr_cd,,,,True,,6349,2026-02-26 06:36:26,2025-12-02 10:00:02,1699-12-31 00:00:00,0,False,0,,,,0,,,99e62812-5536-477c-8adb-c57412418825,
1107,67,rpt_view_cd,,2,19,,,False,1,False,False,True,1,-1,False,False,1,34013,1,rpt_view_cd,,,,True,,6351,2026-02-26 06:36:26,2025-12-02 10:00:02,1699-12-31 00:00:00,0,False,0,,,,0,,,8b9ad166-8b15-4649-9171-7eb866b46f6c,
1108,67,dscnt_catg_cd,,2,19,,,False,1,False,False,True,1,-1,False,False,1,34245,1,dscnt_catg_cd,,,,True,,6352,2026-02-26 06:36:26,2025-12-02 10:00:02,1699-12-31 00:00:00,0,False,0,,,,0,,,7953fcc4-b362-4ef0-b44e-29bbe01142d4,
1109,67,dscnt_cd,,2,19,,,False,1,False,False,True,1,-1,False,False,1,34477,1,dscnt_cd,,,,True,,6353,2026-02-26 06:36:26,2025-12-02 10:00:02,1699-12-31 00:00:00,0,False,0,,,,0,,,8f098b37-d8dd-4a77-8364-ebf6d4a0674f,
1110,67,dscnt_amt,,10,19,,,False,1,False,False,True,1,-1,False,False,1,34709,1,dscnt_amt,,,,True,,6354,2026-02-26 06:36:26,2025-12-02 10:00:02,1699-12-31 00:00:00,0,False,0,,,,0,,,36998177-5cb2-481a-9fa5-82c0a8743cda,
1113,67,Concat_Std_key,,2,19,,,False,1,False,False,True,1,-1,False,False,1,35405,1,Concat_Std_key,,,,True,,6357,2026-02-26 06:36:26,2025-12-02 10:00:02,1699-12-31 00:00:00,0,False,0,,,,0,,,7da31a18-aa01-4626-85c0-5dc45b1bbf21,
1114,67,Concat_Curr_key,,2,19,,,False,1,False,False,True,1,-1,False,False,1,35637,1,Concat_Curr_key,,,,True,,6358,2026-02-26 06:36:26,2025-12-02 10:00:02,1699-12-31 00:00:00,0,False,0,,,,0,,,9356d999-06a1-425b-991b-24c21605da55,
1115,67,trx_dt,,2,19,,,False,1,False,False,True,1,-1,False,False,1,35869,1,trx_dt,,,,True,,6359,2026-02-26 06:36:26,2025-12-02 10:00:02,1699-12-31 00:00:00,0,False,0,,,,0,,,61504046-b01d-4410-b41c-f8ec53690de8,
1116,67,trx_type_cd,,2,19,,,False,1,False,False,True,1,-1,False,False,1,36101,1,trx_type_cd,,,,True,,6360,2026-02-26 06:36:26,2025-12-02 10:00:02,1699-12-31 00:00:00,0,False,0,,,,0,,,55eeaa4a-3ba1-4bba-a58a-573fdd57261a,
1117,67,src_sys_id,,2,19,,,False,1,False,False,True,1,-1,False,False,1,36333,1,src_sys_id,,,,True,,6361,2026-02-26 06:36:26,2025-12-02 10:00:02,1699-12-31 00:00:00,0,False,0,,,,0,,,4583c87f-201b-49db-bc92-abf74c495c9a,
71,70,RowNumber-2662979B-1795-4F74-8F37-6A1BA8059B61,,6,19,,,True,1,True,True,False,1,-1,False,False,1,9767,3,,,,,True,,72,2025-12-02 10:00:02,2025-12-02 10:00:02,1699-12-31 00:00:00,0,False,0,,,,0,,,,
1119,70,off_inv_dscnt_id,,2,19,,,True,1,False,False,True,1,-1,False,False,1,36797,1,off_inv_dscnt_id,,,,True,,6363,2026-02-26 06:36:26,2025-12-02 10:00:02,1699-12-31 00:00:00,0,False,0,,,,0,,,7d51dc06-7abf-4086-81fb-bdd6f600dbf2,
1120,70,src_ship_from_loc_cd,,2,19,,,True,1,False,False,True,1,-1,False,False,1,36801,1,src_ship_from_loc_cd,,,,True,,6364,2026-02-26 06:36:26,2025-12-02 10:00:02,1699-12-31 00:00:00,0,False,0,,,,0,,,e37c5804-26c1-4e1d-831c-eead36df6343,
1122,70,Off Discount Category,,2,19,,,False,1,False,False,True,1,-1,False,False,1,36809,1,dscnt_catg_desc,,,,True,,6366,2026-02-26 06:36:26,2025-12-02 10:00:02,1699-12-31 00:00:00,0,False,0,,,,0,,,0ce0a709-ed9a-4420-8a9d-a4f6a861e533,
1123,70,dscnt_cd,,2,19,,,True,1,False,False,True,1,-1,False,False,1,36813,1,dscnt_cd,,,,True,,6367,2026-02-26 06:36:26,2025-12-02 10:00:02,1699-12-31 00:00:00,0,False,0,,,,0,,,9e06a654-e9a0-419c-adc4-8e1275b12814,
1124,70,Off Discount Code,,2,19,,,False,1,False,False,True,1,-1,False,False,1,36817,1,dscnt_desc,,,,True,,6368,2026-02-26 06:36:26,2025-12-02 10:00:02,1699-12-31 00:00:00,0,False,0,,,,0,,,2946d266-dc3d-4987-b0f9-b82c2ebf51a4,
1125,70,src_grp_id,,6,19,,,True,1,False,False,True,1,-1,False,False,1,36821,1,src_grp_id,,,,True,,6369,2026-02-26 06:36:26,2025-12-02 10:00:02,1699-12-31 00:00:00,0,False,0,,,,0,,,40b745a7-cc52-4cb6-89a5-ff96c44a959e,
1126,70,src_sys_id,,6,19,,,True,1,False,False,True,1,-1,False,False,1,36825,1,src_sys_id,,,,True,,6370,2026-02-26 06:36:26,2025-12-02 10:00:02,1699-12-31 00:00:00,0,False,0,,,,0,,,8689e231-4664-4456-8e3e-52b9a55fa05e,
1127,70,dscnt_grp_id,,6,19,,,True,1,False,False,True,1,-1,False,False,1,36829,1,dscnt_grp_id,,,,True,,6371,2026-02-26 06:36:26,2025-12-02 10:00:02,1699-12-31 00:00:00,0,False,0,,,,0,,,b16ee33e-9a33-4469-8a9e-7a3c0970b1d5,
1128,70,dscnt_catg_cd,,2,19,,,True,1,False,False,True,1,-1,False,False,1,36833,1,dscnt_catg_cd,,,,True,,6372,2026-02-26 06:36:26,2025-12-02 10:00:02,1699-12-31 00:00:00,0,False,0,,,,0,,,d377da86-1541-4c00-9651-ac42c0d4c875,
74,73,RowNumber-2662979B-1795-4F74-8F37-6A1BA8059B61,,6,19,,,True,1,True,True,False,1,-1,False,False,1,9771,3,,,,,True,,75,2025-12-02 10:00:02,2025-12-02 10:00:02,1699-12-31 00:00:00,0,False,0,,,,0,,,,
1129,73,on_inv_blk_dscnt_id,,2,19,,,True,1,False,False,True,1,-1,False,False,1,36837,1,on_inv_blk_dscnt_id,,,,True,,6373,2026-02-26 06:36:26,2025-12-02 10:00:02,1699-12-31 00:00:00,0,False,0,,,,0,,,bb9f18f9-fe67-4405-b608-6d367ea90831,
1130,73,src_ship_from_loc_cd,,2,19,,,True,1,False,False,True,1,-1,False,False,1,36841,1,src_ship_from_loc_cd,,,,True,,6374,2026-02-26 06:36:26,2025-12-02 10:00:02,1699-12-31 00:00:00,0,False,0,,,,0,,,0bf1351e-ef6c-4b13-8e28-7974942bbcae,
1132,73,On Bulk Discount Category,,2,19,,,False,1,False,False,True,1,-1,False,False,1,36849,1,dscnt_catg_desc,,,,True,,6376,2026-02-26 06:36:26,2025-12-02 10:00:02,1699-12-31 00:00:00,0,False,0,,,,0,,,7c97e116-3279-4084-965f-a8d8fa71cd34,
1133,73,On Bulk Discount Code,,2,19,,,False,1,False,False,True,1,-1,False,False,1,36853,1,dscnt_desc,,,,True,,6377,2026-02-26 06:36:26,2025-12-02 10:00:02,1699-12-31 00:00:00,0,False,0,,,,0,,,153a7643-e1c7-4f28-b758-5b487981ee50,
1134,73,src_grp_id,,6,19,,,True,1,False,False,True,1,-1,False,False,1,36857,1,src_grp_id,,,,True,,6378,2026-02-26 06:36:26,2025-12-02 10:00:02,1699-12-31 00:00:00,0,False,0,,,,0,,,d732c6f3-a7c0-4173-ad02-efc17355f827,
1135,73,src_sys_id,,6,19,,,True,1,False,False,True,1,-1,False,False,1,36861,1,src_sys_id,,,,True,,6379,2026-02-26 06:36:26,2025-12-02 10:00:02,1699-12-31 00:00:00,0,False,0,,,,0,,,6f928e0b-93e6-4ba8-b069-19ef63c677a9,
1136,73,dscnt_grp_id,,6,19,,,True,1,False,False,True,1,-1,False,False,1,36865,1,dscnt_grp_id,,,,True,,6380,2026-02-26 06:36:26,2025-12-02 10:00:02,1699-12-31 00:00:00,0,False,0,,,,0,,,0e2bb9c7-55b4-4ca6-9af3-3e468f354fc0,
1137,73,dscnt_catg_cd,,2,19,,,True,1,False,False,True,1,-1,False,False,1,36869,1,dscnt_catg_cd,,,,True,,6381,2026-02-26 06:36:26,2025-12-02 10:00:02,1699-12-31 00:00:00,0,False,0,,,,0,,,21c0d1f0-7d15-4637-b263-0ff3583532fc,
1138,73,dscnt_cd,,2,19,,,True,1,False,False,True,1,-1,False,False,1,36873,1,dscnt_cd,,,,True,,6382,2026-02-26 06:36:26,2025-12-02 10:00:02,1699-12-31 00:00:00,0,False,0,,,,0,,,38229bd5-474c-4cee-91c1-632108d3c317,
77,76,RowNumber-2662979B-1795-4F74-8F37-6A1BA8059B61,,6,19,,,True,1,True,True,False,1,-1,False,False,1,9775,3,,,,,True,,78,2025-12-02 10:00:02,2025-12-02 10:00:02,1699-12-31 00:00:00,0,False,0,,,,0,,,,
1139,76,on_inv_std_dscnt_id,,2,19,,,True,1,False,False,True,1,-1,False,False,1,36877,1,on_inv_std_dscnt_id,,,,True,,6383,2026-02-26 06:36:26,2025-12-02 10:00:02,1699-12-31 00:00:00,0,False,0,,,,0,,,c148e205-89ff-4235-be77-b6c5feef1ebf,
1140,76,src_ship_from_loc_cd,,2,19,,,True,1,False,False,True,1,-1,False,False,1,36881,1,src_ship_from_loc_cd,,,,True,,6384,2026-02-26 06:36:26,2025-12-02 10:00:02,1699-12-31 00:00:00,0,False,0,,,,0,,,9e1b483c-c089-4eb8-bd5c-6e6db4f81b43,
1142,76,On Standard Discount Category,,2,19,,,False,1,False,False,True,1,-1,False,False,1,36889,1,dscnt_catg_desc,,,,True,,6386,2026-02-26 06:36:26,2025-12-02 10:00:02,1699-12-31 00:00:00,0,False,0,,,,0,,,f8585cac-075f-46d2-a517-bc38207ca749,
1143,76,On Standard Discount Code,,2,19,,,False,1,False,False,True,1,-1,False,False,1,36893,1,dscnt_desc,,,,True,,6387,2026-02-26 06:36:26,2025-12-02 10:00:02,1699-12-31 00:00:00,0,False,0,,,,0,,,f0dba5df-2d44-4d50-accf-50973288ad16,
1144,76,src_grp_id,,6,19,,,True,1,False,False,True,1,-1,False,False,1,36897,1,src_grp_id,,,,True,,6388,2026-02-26 06:36:26,2025-12-02 10:00:02,1699-12-31 00:00:00,0,False,0,,,,0,,,1de8d54f-a39b-4b85-94fb-e0044bde5cb6,
1145,76,src_sys_id,,6,19,,,True,1,False,False,True,1,-1,False,False,1,36901,1,src_sys_id,,,,True,,6389,2026-02-26 06:36:26,2025-12-02 10:00:02,1699-12-31 00:00:00,0,False,0,,,,0,,,d31ddeca-c620-46d9-bb53-a7716a7c6b31,
1146,76,dscnt_grp_id,,6,19,,,True,1,False,False,True,1,-1,False,False,1,36905,1,dscnt_grp_id,,,,True,,6390,2026-02-26 06:36:26,2025-12-02 10:00:02,1699-12-31 00:00:00,0,False,0,,,,0,,,b8532e65-052d-40f2-8ecf-267d982cdf8c,
1147,76,dscnt_catg_cd,,2,19,,,True,1,False,False,True,1,-1,False,False,1,36909,1,dscnt_catg_cd,,,,True,,6391,2026-02-26 06:36:26,2025-12-02 10:00:02,1699-12-31 00:00:00,0,False,0,,,,0,,,54b63820-9354-47e1-8bff-feb101480e54,
1148,76,dscnt_cd,,2,19,,,True,1,False,False,True,1,-1,False,False,1,36913,1,dscnt_cd,,,,True,,6392,2026-02-26 06:36:26,2025-12-02 10:00:02,1699-12-31 00:00:00,0,False,0,,,,0,,,98d7f75f-73f3-40fc-8671-417f1994f73a,
1149,76,dscnt_id,,2,19,,,True,1,False,False,True,1,-1,False,False,1,36917,1,dscnt_id,,,,True,,6393,2026-02-26 06:36:26,2025-12-02 10:00:02,1699-12-31 00:00:00,0,False,0,,,,0,,,8dc92397-4ee2-4e7e-be98-f4f9bb1c02ad,
1150,76,dscnt_concept_id,,6,19,,,True,1,False,False,True,1,-1,False,False,1,36921,1,dm_dim_concept_classification/Partition.dscnt_concept_id,,,,True,,6394,2026-02-26 06:36:26,2025-12-02 10:00:02,1699-12-31 00:00:00,0,False,0,,,,0,,,1efcf52a-92c5-434b-aa30-53e4203e80a3,
1151,76,On Standard Discount Concept,,2,19,,,False,1,False,False,True,1,-1,False,False,1,36925,1,nsr_mart_mx dm_dim_dscnt_concept/Partition.dscnt_concept_description,,,,True,,6395,2026-02-26 06:36:26,2025-12-02 10:00:02,1699-12-31 00:00:00,0,False,0,,,,0,,,e286254d-fa3f-44c9-9a80-d40f514a2500,
