[TableName],[TableID],[ColumnName],[Description],[DataType],[IsHidden],[IsKey],[IsUnique],[IsNullable],[SummarizeBy],[SourceColumn],[DisplayFolder],[IsInternalRowNumber],[ModifiedTime],[RefreshedTime]
Security Ship From,100,lcl_hier_3_l7_desc,,2,False,False,False,True,1,lcl_hier_3_l7_desc,,False,2026-02-26 06:36:26,1699-12-31 00:00:00
Security Ship From,100,lcl_hier_3_l7_sort_order,,2,False,False,False,True,1,lcl_hier_3_l7_sort_order,,False,2026-02-26 06:36:26,1699-12-31 00:00:00
Security Ship From,100,lcl_hier_3_l8_cd,,2,False,False,False,True,1,lcl_hier_3_l8_cd,,False,2026-02-26 06:36:26,1699-12-31 00:00:00
Security Ship From,100,lcl_hier_3_l8_desc,,2,False,False,False,True,1,lcl_hier_3_l8_desc,,False,2026-02-26 06:36:26,1699-12-31 00:00:00
Security Ship From,100,lcl_hier_3_l8_sort_order,,2,False,False,False,True,1,lcl_hier_3_l8_sort_order,,False,2026-02-26 06:36:26,1699-12-31 00:00:00
Security Ship From,100,lcl_hier_3_l9_cd,,2,False,False,False,True,1,lcl_hier_3_l9_cd,,False,2026-02-26 06:36:26,1699-12-31 00:00:00
Security Ship From,100,lcl_hier_3_l9_desc,,2,False,False,False,True,1,lcl_hier_3_l9_desc,,False,2026-02-26 06:36:26,1699-12-31 00:00:00
Security Ship From,100,lcl_hier_3_l9_sort_order,,2,False,False,False,True,1,lcl_hier_3_l9_sort_order,,False,2026-02-26 06:36:26,1699-12-31 00:00:00
Security Ship From,100,nsr_calc_ind,,2,False,False,False,True,1,nsr_calc_ind,,False,2026-02-26 06:36:26,1699-12-31 00:00:00
Security Ship From,100,rgn_cd,,2,False,False,False,True,1,rgn_cd,,False,2026-02-26 06:36:26,1699-12-31 00:00:00
Security Ship From,100,rgn_long_nm,,2,False,False,False,True,1,rgn_long_nm,,False,2026-02-26 06:36:26,1699-12-31 00:00:00
Security Ship From,100,rgn_nm,,2,False,False,False,True,1,rgn_nm,,False,2026-02-26 06:36:26,1699-12-31 00:00:00
Security Ship From,100,sgrp_cd,,2,False,False,False,True,1,sgrp_cd,,False,2026-02-26 06:36:26,1699-12-31 00:00:00
Security Ship From,100,sgrp_long_nm,,2,False,False,False,True,1,sgrp_long_nm,,False,2026-02-26 06:36:26,1699-12-31 00:00:00
Security Ship From,100,sgrp_nm,,2,False,False,False,True,1,sgrp_nm,,False,2026-02-26 06:36:26,1699-12-31 00:00:00
Security Ship From,100,ship_from_loc_id,,2,False,False,False,True,1,ship_from_loc_id,,False,2026-02-26 06:36:26,1699-12-31 00:00:00
Security Ship From,100,src_grp_id,,2,False,False,False,True,1,src_grp_id,,False,2026-02-26 06:36:26,1699-12-31 00:00:00
Security Ship From,100,src_ship_from_loc_cd,,2,False,False,False,True,1,src_ship_from_loc_cd,,False,2026-02-26 06:36:26,1699-12-31 00:00:00
Security Ship From,100,src_ship_from_loc_desc,,2,False,False,False,True,1,src_ship_from_loc_desc,,False,2026-02-26 06:36:26,1699-12-31 00:00:00
Security Ship From,100,src_sys_id,,2,False,False,False,True,1,src_sys_id,,False,2026-02-26 06:36:26,1699-12-31 00:00:00
Ship From,22,BU Ship From,,2,False,False,False,True,1,bu_ship_from_loc_desc,ISSCOM Ship From,False,2026-02-26 06:36:26,1699-12-31 00:00:00
Ship From,22,BU Ship From Code,,2,True,False,False,True,1,bu_ship_from_loc_cd,ISSCOM Ship From,False,2026-02-26 06:36:26,1699-12-31 00:00:00
Ship From,22,Business Unit,,2,False,False,False,True,1,bu_nm,ISSCOM Ship From,False,2026-02-26 06:36:26,1699-12-31 00:00:00
Ship From,22,Calculated_Join_ID,,2,True,False,False,True,1,Calculated_Join_ID,,False,2026-01-29 14:19:37,1699-12-31 00:00:00
Ship From,22,Country,,2,False,False,False,True,1,ctry_nm,ISSCOM Ship From,False,2026-02-26 06:36:26,1699-12-31 00:00:00
Ship From,22,Country Code,,2,False,False,False,True,1,ctry_cd,ISSCOM Ship From,False,2026-02-26 06:36:26,1699-12-31 00:00:00
Ship From,22,Franchise Area Code,,2,True,False,False,True,1,Franchise Area Code,,False,2026-01-29 14:19:37,1699-12-31 00:00:00
Ship From,22,L1.0 - Bottler Franchise or CEDI,,2,False,False,False,True,1,desc_new_st,LATAM Ship From,False,2026-02-26 20:29:29,1699-12-31 00:00:00
Ship From,22,L1.1 - Bottler SubZone,,2,False,False,False,True,1,desc_new_fa,LATAM Ship From,False,2026-02-26 20:29:29,1699-12-31 00:00:00
Ship From,22,L1.10 - Operating Unit,,2,False,False,False,True,1,desc_ou,LATAM Ship From,False,2026-01-29 14:19:37,1699-12-31 00:00:00
Ship From,22,L1.2 - Bottler Zone,,2,False,False,False,True,1,desc_ft,LATAM Ship From,False,2026-02-26 20:29:29,1699-12-31 00:00:00
Ship From,22,L1.3 - Bottler,,2,False,False,False,True,1,desc_new_cb,LATAM Ship From,False,2026-01-29 14:19:37,1699-12-31 00:00:00
Ship From,22,L1.4 - Field Unit,,2,False,False,False,True,1,desc_new_it,LATAM Ship From,False,2026-02-26 20:29:29,1699-12-31 00:00:00
Ship From,22,L1.5 - Country,,2,False,False,False,True,1,desc_c,LATAM Ship From,False,2026-01-29 14:19:37,1699-12-31 00:00:00
Ship From,22,L1.6 - Franchise Sub Region,,2,False,False,False,True,1,desc_new_rc,LATAM Ship From,False,2026-02-26 20:29:29,1699-12-31 00:00:00
Ship From,22,L1.7 - Franchise Region,,2,False,False,False,True,1,desc_cg,LATAM Ship From,False,2026-02-26 20:29:29,1699-12-31 00:00:00
Ship From,22,L1.8 - Franchise Unit Operations,,2,False,False,False,True,1,desc_r,LATAM Ship From,False,2026-02-26 20:29:29,1699-12-31 00:00:00
Ship From,22,L1.9 - Zone Operations,,2,False,False,False,True,1,desc_new_bu,LATAM Ship From,False,2026-02-26 20:29:29,1699-12-31 00:00:00
Ship From,22,Operating Group,,2,False,False,False,True,1,grp_nm,ISSCOM Ship From,False,2026-02-26 06:36:26,1699-12-31 00:00:00
Ship From,22,Region,,2,False,False,False,True,1,rgn_nm,ISSCOM Ship From,False,2026-02-26 06:36:26,1699-12-31 00:00:00
Ship From,22,RowNumber-2662979B-1795-4F74-8F37-6A1BA8059B61,,6,True,True,True,False,1,,,True,2025-12-02 10:00:02,1699-12-31 00:00:00
Ship From,22,Segmented Territory Code,,2,True,False,False,True,1,Segmented Territory Code,,False,2026-01-29 14:19:37,1699-12-31 00:00:00
Ship From,22,Source Ship From Code,,1,False,False,False,True,1,,,False,2026-02-26 06:36:26,2026-03-16 18:00:17
Ship From,22,bu_ship_from_loc_desc,,2,True,False,False,True,1,bu_ship_from_loc_desc,,False,2026-01-08 18:44:54,1699-12-31 00:00:00
Ship From,22,cd_bu,,6,True,False,False,True,1,cd_bu,,False,2026-01-29 14:19:37,1699-12-31 00:00:00
Ship From,22,cd_new_c,,6,True,False,False,True,1,cd_new_c,,False,2026-01-29 14:19:37,1699-12-31 00:00:00
Ship From,22,cd_new_cb,,6,True,False,False,True,1,cd_new_cb,,False,2026-01-29 14:19:37,1699-12-31 00:00:00
Ship From,22,cd_new_cg,,6,True,False,False,True,1,cd_new_cg,,False,2026-01-29 14:19:37,1699-12-31 00:00:00
Ship From,22,cd_new_fa,,6,True,False,False,True,1,cd_new_fa,,False,2026-01-29 14:19:37,1699-12-31 00:00:00
Ship From,22,cd_new_ft,,6,True,False,False,True,1,cd_new_ft,,False,2026-01-29 14:19:37,1699-12-31 00:00:00
Ship From,22,cd_new_it,,6,True,False,False,True,1,cd_new_it,,False,2026-01-29 14:19:37,1699-12-31 00:00:00
Ship From,22,cd_new_r,,6,True,False,False,True,1,cd_new_r,,False,2026-01-29 14:19:37,1699-12-31 00:00:00
Ship From,22,cd_new_rc,,6,True,False,False,True,1,cd_new_rc,,False,2026-01-29 14:19:37,1699-12-31 00:00:00
Ship From,22,cd_new_st,,6,True,False,False,True,1,cd_new_st,,False,2026-01-29 14:19:37,1699-12-31 00:00:00
Ship From,22,cd_nsr_c,,6,True,False,False,True,1,cd_nsr_c,,False,2026-01-29 14:19:37,1699-12-31 00:00:00
Ship From,22,cd_nsr_cb,,2,True,False,False,True,1,cd_nsr_cb,,False,2026-01-29 14:19:37,1699-12-31 00:00:00
Ship From,22,cd_nsr_cg,,6,True,False,False,True,1,cd_nsr_cg,,False,2026-01-29 14:19:37,1699-12-31 00:00:00
Ship From,22,cd_nsr_fa,,2,True,False,False,True,1,cd_nsr_fa,,False,2026-01-29 14:19:37,1699-12-31 00:00:00
Ship From,22,cd_nsr_ft,,2,True,False,False,True,1,cd_nsr_ft,,False,2026-01-29 14:19:37,1699-12-31 00:00:00
Ship From,22,cd_nsr_it,,2,True,False,False,True,1,cd_nsr_it,,False,2026-01-29 14:19:37,1699-12-31 00:00:00
Ship From,22,cd_nsr_r,,2,True,False,False,True,1,cd_nsr_r,,False,2026-01-29 14:19:37,1699-12-31 00:00:00
Ship From,22,cd_nsr_rc,,6,True,False,False,True,1,cd_nsr_rc,,False,2026-01-29 14:19:37,1699-12-31 00:00:00
Ship From,22,cd_nsr_st,,2,True,False,False,True,1,cd_nsr_st,,False,2026-01-29 14:19:37,1699-12-31 00:00:00
Ship From,22,cd_ou,,6,True,False,False,True,1,cd_ou,,False,2026-01-29 14:19:37,1699-12-31 00:00:00
Ship From,22,desc_country_cd,,2,True,False,False,True,1,desc_country_cd,,False,2026-01-29 14:19:37,1699-12-31 00:00:00
Ship From,22,nsr_calc_ind,,2,True,False,False,True,1,nsr_calc_ind,,False,2025-12-04 17:23:08,1699-12-31 00:00:00
Ship From,22,ship_from_hier_cd,,2,True,False,False,True,1,ship_from_hier_cd ,,False,2026-01-29 14:19:37,1699-12-31 00:00:00
Ship From,22,ship_from_loc_id,,2,True,False,False,True,1,ship_from_loc_id,,False,2025-12-04 17:23:08,1699-12-31 00:00:00
Ship From,22,src_ship_from_loc_cd,,2,True,False,False,True,1,src_ship_from_loc_cd,,False,2025-12-04 17:23:08,1699-12-31 00:00:00
Ship From,22,src_sys_id,,2,True,False,False,True,1,src_sys_id,,False,2026-02-26 06:36:26,1699-12-31 00:00:00
Ship To,25,LT1.1 - Tradename,,2,False,False,False,True,1,lcl_hier_4_l1_desc,LATAM Customer,False,2026-02-26 06:36:26,1699-12-31 00:00:00
Ship To,25,LT1.2 - Customer,,2,False,False,False,True,1,lcl_hier_4_l2_desc,LATAM Customer,False,2026-02-26 06:36:26,1699-12-31 00:00:00
Ship To,25,LT1.3 - Business Sub Type,,2,False,False,False,True,1,lcl_hier_4_l3_desc,LATAM Customer,False,2026-02-26 06:36:26,1699-12-31 00:00:00
Ship To,25,LT1.4 - Business Type,,2,False,False,False,True,1,lcl_hier_4_l4_desc,LATAM Customer,False,2026-02-26 06:36:26,1699-12-31 00:00:00
Ship To,25,LT1.5 - Consumption Type,,2,False,False,False,True,1,lcl_hier_4_l5_desc,LATAM Customer,False,2026-02-26 06:36:26,1699-12-31 00:00:00
Ship To,25,LT1.6 - Customer Leadership,,2,False,False,False,True,1,lcl_hier_4_l6_desc,LATAM Customer,False,2026-02-26 06:36:26,1699-12-31 00:00:00
Ship To,25,RowNumber-2662979B-1795-4F74-8F37-6A1BA8059B61,,6,True,True,True,False,1,,,True,2025-12-02 10:00:02,1699-12-31 00:00:00
Ship To,25,Source Ship To Code,,2,True,False,False,True,1,src_ship_to_loc_cd,,False,2026-03-19 17:46:03,1699-12-31 00:00:00
Ship To,25,ship_to_loc_id,,2,True,False,False,True,1,ship_to_loc_id,,False,2026-02-26 06:36:26,1699-12-31 00:00:00
